year,name,college,position,height_in,weight_lbs,40yards,benchpress,vert_leap_in,broad_jump_in,shuttle,3cone
2012,Travis Benjamin,Miami (FL),WR,69.88,172,4.31,14,38.0,119,,
2012,Bill Bentley,Colorado,CB,70.00,182,4.47,13,31.5,114,4.50,
2012,Dwight Bentley,Louisiana-Lafayette,CB,70.00,182,4.42,13,31.5,114,4.50,
2012,Jake Bequette,Arkansas,DE,76.63,274,4.75,,34.0,113,4.07,
2012,Tony Bergstrom,Utah,OT,77.38,313,5.19,32,29.5,101,4.84,
2012,Jordan Bernstine,Iowa,SS,70.13,210,,,,,,
2012,Justin Bethel,Presbyterian (SC),FS,71.63,200,4.52,19,39.5,131,4.30,
2012,Justin Blackmon,Oklahoma State,WR,72.88,207,4.48,14,,,,
2012,Philip Blake,Baylor,C,74.75,311,5.17,22,29.5,105,4.65,
2012,Robert Blanton,Notre Dame,CB,72.75,208,4.66,12,34.0,116,3.97,
2012,Jamie Blatnick,Oklahoma State,DE,75.13,263,4.81,28,32.5,112,4.20,
2012,Brandon Bolden,Mississippi,RB,70.88,222,4.55,21,38.0,119,4.44,
2012,Omar Bolden,Arizona State,CB,70.38,202,4.54,24,,,,
2012,Brandon Boykin,Georgia,CB,69.50,182,4.44,,,,,
2012,Jarrett Boykin,Virginia Tech,WR,73.75,217,4.62,11,36.0,123,4.28,
2012,Nigel Bradham,Florida State,OLB,73.88,241,4.56,24,37.0,121,4.37,
2012,Andre Branch,Clemson,DE,76.25,259,4.67,19,32.5,120,4.25,
2012,LaVon Brazill,Ohio,WR,70.63,192,4.43,11,32.5,,,
2012,Michael Brewster,Ohio State,C,76.13,312,5.35,29,25.0,96,4.60,
2012,Michael Brockers,Louisiana State,DT,77.00,322,5.31,,26.5,105,4.81,
2012,Brandon Brooks,Miami (OH),OG,77.00,346,4.99,,,,,
2012,Ron Brooks,Louisiana State,CB,70.00,190,4.37,12,38.0,120,,
2012,Braylon Broughton,Texas Christian,OLB,76.13,257,,,,,,
2012,Aaron Brown,Hawaii,OLB,72.00,237,,,,,,
2012,Bryce Brown,Kansas State,RB,71.50,223,,,,,,
2012,Charles Brown,North Carolina,CB,69.00,202,4.53,18,35.5,114,4.06,
2012,James Brown,Troy (AL),OG,75.50,306,5.19,24,25.5,102,4.78,
2012,Kourtnei Brown,Clemson,DE,76.50,256,,,,,,
2012,Zach Brown,North Carolina,OLB,73.25,244,4.44,,33.5,116,,
2012,Ryan Broyles,Oklahoma,WR,70.13,192,4.57,21,,,,
2012,Randy Bullock,Texas A&M,K,69.25,205,,,,,,
2012,Vontaze Burfict,Arizona State,ILB,73.38,248,5.00,,30.0,104,,
2012,Miles Burris,San Diego State,OLB,74.13,246,4.73,31,37.5,121,,
2012,Josh Bush,Wake Forest,FS,71.13,208,,,,,,
2012,Drew Butler,Georgia,P,73.13,203,,,,,,
2012,D.J. Campbell,California,FS,72.13,201,,,,,,
2012,Tank Carder,Texas Christian,ILB,74.38,236,4.58,19,34.5,121,4.18,
2012,Derek Carrier,Beloit,TE,75.38,238,,,,,,
2012,Brandon Carswell,Southern California,WR,73.00,201,,,,,,
2012,Sean Cattouse,California,SS,74.13,211,4.74,,34.0,114,4.15,
2012,Garrett Celek,Michigan State,TE,76.38,250,,,,,,
2012,Josh Chapman,Alabama,DT,72.63,316,5.02,,,,,
2012,Orson Charles,Georgia,TE,74.50,251,4.83,35,,,,
2012,Greg Childs,Arkansas,WR,75.13,219,4.52,19,36.5,125,,
2012,Morris Claiborne,Louisiana State,CB,71.13,188,4.50,,34.5,118,4.12,
2012,Toney Clemons,Colorado,WR,74.13,210,,,,,,
2012,Danny Coale,Virginia Tech,WR,71.88,201,4.42,12,35.0,115,4.15,
2012,Audie Cole,North Carolina State,ILB,76.13,246,4.76,15,35.0,114,4.29,
2012,B.J. Coleman,Tennessee-Chattanooga,QB,75.00,233,4.95,,,109,4.38,
2012,Tom Compton,South Dakota,OT,76.88,314,5.01,20,30.0,108,4.60,
2012,Josh Cooper,Oklahoma State,WR,70.63,190,4.65,11,,,,
2012,Quinton Coples,North Carolina,DE,77.75,284,4.69,25,31.5,109,4.78,
2012,Paul Cornick,North Dakota State,OT,77.50,310,5.30,25,,,,
2012,Aaron Corp,Richmond (VA),QB,75.50,215,4.61,,31.5,106,4.30,
2012,Kirk Cousins,Michigan State,QB,74.63,214,4.84,,28.5,109,4.50,
2012,Fletcher Cox,Mississippi State,DT,76.00,298,4.77,30,26.0,103,4.53,
2012,Jack Crawford,Penn State,DE,76.88,274,4.74,,33.0,116,4.25,
2012,Richard Crawford,Southern Methodist (TX),CB,70.13,189,,,,,,
2012,Tyrone Crawford,Boise State,DE,76.25,275,4.82,28,33.0,113,4.44,
2012,Lennon Creer,Louisiana Tech,RB,71.38,219,4.67,21,33.5,110,4.40,
2012,Jared Crick,Nebraska,DE,76.25,279,4.91,,31.0,104,4.40,
2012,Juron Criner,Arizona,WR,74.50,224,4.66,17,38.0,117,4.30,
2012,John Cullen,Utah,OT,76.50,297,5.28,23,27.0,102,4.59,
2012,B.J. Cunningham,Michigan State,WR,73.38,211,4.52,12,31.5,116,,
2012,Vinny Curry,Marshall (WV),DE,75.13,266,4.87,,32.0,110,4.40,
2012,Mike Daniels,Iowa,DT,72.50,291,4.84,,,,,
2012,Andrew Datko,Florida State,OT,78.00,315,5.19,,29.5,100,4.54,
2012,Lavonte David,Nebraska,OLB,72.63,233,4.57,19,36.5,119,4.22,
2012,A.J. Davis,Jacksonville State (AL),CB,71.25,184,,,,,,
2012,Austin Davis,Southern Mississippi,QB,73.63,219,4.69,,31.0,109,4.11,
2012,Demario Davis,Arkansas State,OLB,74.00,235,4.49,32,38.5,124,4.28,
2012,David DeCastro,Stanford,OG,76.88,316,5.32,34,29.5,98,4.56,
2012,Alfonzo Dennard,Nebraska,CB,70.00,204,4.48,,37.0,121,,
2012,Taylor Dever,Notre Dame,OT,77.38,298,5.40,18,28.0,100,4.90,
2012,Derek Dimke,Illinois,K,70.75,178,,,,,,
2012,Drake Dunsmore,Northwestern,FB,74.13,241,4.63,21,35.5,117,4.03,
2012,Jeremy Ebert,Northwestern,WR,70.75,200,,,,,,
2012,Nate Ebner,Ohio State,FS,72.00,202,,,,,,
2012,Patrick Edwards,Houston,WR,69.25,172,4.58,,,,,
2012,Michael Egnew,Missouri,TE,77.13,252,4.52,21,36.0,131,4.32,
2012,Rhett Ellison,Southern California,TE,76.88,251,4.78,,31.5,109,,
2012,Bradie Ewing,Wisconsin,FB,71.75,239,4.73,14,36.5,120,4.16,
2012,Hebron Fangupo,Brigham Young,DT,72.75,323,5.18,36,31.5,99,4.62,
2012,Antonio Fenelus,Wisconsin,CB,67.88,190,4.57,20,32.0,109,4.20,
2012,Coby Fleener,Stanford,TE,78.00,247,4.52,27,,,,
2012,Darius Fleming,Notre Dame,OLB,73.63,245,4.71,27,33.5,114,4.28,
2012,Jamell Fleming,Oklahoma,CB,70.63,206,4.43,23,34.0,125,3.97,
2012,Donnie Fletcher,Boston College,CB,72.50,199,,,,,,
2012,Michael Floyd,Notre Dame,WR,74.63,220,4.40,16,36.5,122,,
2012,Nick Foles,Arizona,QB,77.00,243,5.03,,30.5,112,,
2012,Chase Ford,Miami (FL),TE,78.63,255,4.78,,,,,
2012,Marcus Forston,Miami (FL),DT,73.25,301,5.05,35,28.0,105,4.79,
2012,Justin Francis,Rutgers,DE,74.00,268,4.90,23,32.0,109,4.35,
2012,Terrence Frederick,Texas A&M,CB,70.13,187,4.44,16,35.0,121,4.03,
2012,Isaiah Frey,Nevada,CB,70.63,188,,,,,,
2012,Tim Fugger,Vanderbilt,DE,75.25,248,4.64,,,,,
2012,Jeff Fuller,Texas A&M,WR,76.13,223,4.58,17,,,,
2012,Chris Galippo,Southern California,ILB,73.50,241,4.73,19,29.5,107,4.10,
2012,Terrance Ganaway,Baylor,RB,71.50,239,4.61,,37.5,119,4.25,
2012,Garth Gerhart,Arizona State,C,73.25,305,5.38,25,30.5,96,4.65,
2012,Adam Gettis,Iowa,OG,74.38,293,4.90,,31.5,112,4.65,
2012,Stephon Gilmore,South Carolina,CB,72.50,190,4.38,15,36.0,123,3.94,
2012,Chris Givens,Wake Forest,WR,71.13,198,4.35,19,33.5,118,4.23,
2012,Cordy Glenn,Georgia,OT,77.75,345,5.08,31,23.5,93,5.00,
2012,Najee Goode,West Virginia,ILB,72.13,244,4.55,,35.5,117,,
2012,Gino Gradkowski,Delaware,OG,74.75,300,,,,,,
2012,T.J. Graham,North Carolina State,WR,71.38,188,4.34,8,33.5,120,4.18,
2012,Cyrus Gray,Texas A&M,RB,70.38,206,4.40,21,32.5,114,,
2012,Jonas Gray,Notre Dame,RB,69.75,223,4.58,20,,,,
2012,Jonte Green,New Mexico State,CB,71.25,191,,,,,,
2012,Ladarius Green,Louisiana-Lafayette,TE,77.75,238,4.45,16,34.5,124,4.47,
2012,Chris Greenwood,Albion,CB,73.25,193,,,,,,
2012,Robert Griffin,Baylor,QB,74.38,223,4.33,,39.0,120,,
2012,Robert Griffin,Kansas State,OG,77.63,336,,,,,,
2012,Winston Guy,Kentucky,SS,72.88,218,4.62,,,,,
2012,Trevor Guyton,California,DE,74.63,285,5.01,,31.0,105,4.53,
2012,Dominique Hamilton,Missouri,DT,76.75,313,5.45,31,,,4.78,
2012,Jewel Hampton,Southern Illinois,RB,68.63,218,4.56,26,,,,
2012,Darius Hanks,Alabama,WR,71.63,184,4.52,11,34.0,117,,
2012,James Hanna,Oklahoma,TE,75.75,252,4.43,24,36.0,122,4.11,
2012,Tyler Hansen,Colorado,QB,72.63,218,4.85,,,,,
2012,Brandon Hardin,Oregon State,FS,75.00,217,,,,,,
2012,Cory Harkey,UCLA,TE,76.00,260,5.06,13,26.5,109,4.69,
2012,Chandler Harnish,Northern Illinois,QB,73.63,219,4.68,,32.5,112,4.15,
2012,Cliff Harris,Oregon,CB,71.13,175,4.61,14,36.0,118,4.19,
2012,DaJohn Harris,Southern California,DT,75.38,306,5.16,,,,,
2012,Jacory Harris,Miami (FL),QB,75.00,203,4.65,,37.0,113,4.40,
2012,Josh Harris,Auburn,C,73.13,252,4.82,15,,,,
2012,Mike Harris,Florida State,CB,70.25,188,4.52,,36.0,117,4.07,
2012,Casey Hayward,Vanderbilt,CB,71.38,192,4.47,19,34.0,119,3.90,
2012,Junior Hemingway,Michigan,WR,72.88,225,4.48,21,35.5,124,3.98,
2012,Aaron Henry,Wisconsin,FS,72.00,208,,,,,,
2012,Dan Herron,Ohio State,RB,69.75,213,4.57,22,35.0,117,4.04,
2012,Akiem Hicks,Regina (Canada),DT,76.63,318,5.21,26,31.5,108,4.86,
2012,Dont'a Hightower,Alabama,ILB,74.25,265,4.62,,32.0,,,
2012,Stephen Hill,Georgia Tech,WR,76.00,215,4.28,14,39.5,133,4.48,
2012,Ronnie Hillman,San Diego State,RB,68.75,200,4.42,17,37.0,,,
2012,T.Y. Hilton,Florida International,WR,69.50,183,4.37,,,,,
2012,Alex Hoffman-Ellis,Washington State,OLB,72.50,232,,,,,,
2012,Lamar Holmes,Southern Mississippi,OT,77.38,323,5.29,22,27.0,104,4.80,
2012,Jayron Hosley,Virginia Tech,CB,70.00,178,4.38,11,,,,
2012,Jaye Howard,Florida,DT,75.00,301,4.78,24,27.5,106,4.47,
2012,Delano Howell,Stanford,SS,70.88,210,4.61,21,33.0,120,4.15,
2012,John Hughes,Cincinnati,DT,74.50,309,5.32,28,,,,
2012,Emil Igwenagu,Massachusetts,FB,73.25,249,4.70,19,34.5,121,4.40,
2012,Duke Ihenacho,San Jose State,SS,72.13,213,4.67,20,35.0,122,4.22,
2012,George Iloka,Boise State,FS,75.63,225,4.60,20,34.5,124,4.03,
2012,Melvin Ingram,South Carolina,OLB,73.50,264,4.69,28,34.5,109,4.18,
2012,Bruce Irvin,West Virginia,OLB,75.00,245,4.41,23,33.5,123,4.03,
2012,Asa Jackson,Cal Poly,CB,70.00,191,4.48,19,34.5,118,4.03,
2012,Janzen Jackson,McNeese State (LA),FS,71.50,188,4.60,9,36.5,125,4.15,
2012,Jerrell Jackson,Missouri,WR,72.25,196,4.50,22,41.0,127,4.11,
2012,Malik Jackson,Tennessee,DE,76.75,284,4.85,25,28.0,105,4.41,
2012,LaMichael James,Oregon,RB,68.00,194,4.35,15,35.0,123,4.12,
2012,Jamaar Jarrett,Arizona State,DE,76.75,265,4.96,21,30.0,114,4.34,
2012,Jordan Jefferson,Louisiana State,QB,76.13,223,4.58,14,36.5,116,4.06,
2012,Alshon Jeffery,South Carolina,WR,74.88,216,4.48,,,,,
2012,A.J. Jenkins,Illinois,WR,72.25,190,4.37,12,38.5,124,,
2012,Janoris Jenkins,North Alabama,CB,70.00,193,4.41,,33.5,121,4.13,
2012,Austin Johnson,Tennessee,FB,73.50,241,,,,,,
2012,Cam Johnson,Virginia,DE,75.50,268,4.75,,35.0,105,4.38,
2012,James-Michael Johnson,Nevada,ILB,73.13,241,4.60,23,37.0,124,4.37,
2012,Leonard Johnson,Iowa State,CB,69.88,196,4.62,15,32.0,120,4.15,
2012,Matt Johnson,Eastern Washington,SS,72.63,212,,,,,,
2012,Rishaw Johnson,California (PA),OG,75.38,313,5.12,22,31.5,108,4.53,
2012,Steven Johnson,Kansas,OLB,72.50,239,4.71,16,36.0,113,4.38,
2012,Trumaine Johnson,Montana,CB,73.88,204,4.50,19,35.5,122,4.15,
2012,Ben Jones,Georgia,C,74.63,303,5.35,29,30.5,105,4.74,
2012,Chandler Jones,Syracuse,DE,77.38,266,4.77,22,35.0,120,4.38,
2012,Dwight Jones,North Carolina,WR,75.25,230,4.51,14,33.0,109,,
2012,Jeremy Jones,Wayne State (MI),CB,69.50,197,4.56,20,31.5,116,4.18,
2012,Marcel Jones,Nebraska,OT,78.13,320,5.57,13,27.5,95,5.12,
2012,Marvin Jones,California,WR,73.88,199,4.46,22,33.0,112,4.11,
2012,Coryell Judie,Texas A&M,CB,71.75,194,4.45,,37.0,126,4.25,
2012,Josh Kaddu,Oregon,OLB,75.13,239,4.67,20,34.0,119,,
2012,Matt Kalil,Southern California,OT,78.63,306,4.96,30,27.0,,4.65,
2012,Jermaine Kearse,Washington,WR,72.88,209,4.50,14,34.0,119,4.12,
2012,Case Keenum,Houston,QB,72.63,208,4.72,,32.5,103,,
2012,Senio Kelemete,Washington,OG,75.63,307,5.39,21,25.0,101,4.58,
2012,Dennis Kelly,Purdue,OT,80.13,321,,,,,,
2012,Mychal Kendricks,California,ILB,71.13,239,4.44,24,39.5,127,4.19,
2012,Dre Kirkpatrick,Alabama,CB,73.63,186,4.50,,35.0,120,,
2012,Peter Konz,Wisconsin,C,77.00,314,5.16,18,,,,
2012,Luke Kuechly,Boston College,ILB,75.25,242,4.58,27,38.0,123,4.12,
2012,Markus Kuhn,North Carolina State,DT,76.75,299,4.87,28,34.5,112,4.41,
2012,Jeremy Lane,Northwestern State (LA),CB,72.00,190,4.52,,,,,
2012,Ronald Leary,Memphis,OG,74.88,315,5.23,30,29.0,104,4.91,
2012,Josh LeRibeus,Southern Methodist (TX),OG,75.25,312,5.31,29,26.0,96,4.65,
2012,Ronnell Lewis,Oklahoma,OLB,73.75,253,4.65,36,31.0,112,4.40,
2012,Travis Lewis,Oklahoma,OLB,73.38,246,4.83,22,36.0,122,,
2012,Ryan Lindley,San Diego State,QB,75.75,229,4.86,,29.5,108,4.45,
2012,Brandon Lindsey,Pittsburgh,OLB,73.63,254,4.85,23,33.0,117,4.28,
2012,Kentrell Lockett,Mississippi,DE,77.00,243,4.99,,,,,
2012,Shawn Loiseau,Merrimack (MA),ILB,72.50,244,4.74,19,32.5,109,,
2012,Joe Looney,Wake Forest,OG,75.25,309,5.02,26,,,,
2012,Andrew Luck,Stanford,QB,76.00,234,4.59,,36.0,124,4.28,
2012,D'Anton Lynn,Penn State,CB,71.88,206,4.71,17,31.5,111,,
2012,Terrell Manning,North Carolina State,OLB,74.13,237,4.71,22,32.5,114,4.43,
2012,Brandon Marshall,Nevada,OLB,73.38,242,4.72,28,30.5,108,4.09,
2012,Kyle Martens,Rice (TX),P,76.88,226,,,,,,
2012,Doug Martin,Boise State,RB,69.25,223,4.46,28,36.0,120,4.16,
2012,Jonathan Martin,Stanford,OT,77.38,312,5.35,,,,,
2012,Keshawn Martin,Michigan State,WR,71.50,188,4.42,13,39.5,122,4.13,
2012,Markelle Martin,Oklahoma State,FS,72.75,207,4.47,19,,,,
2012,Mike Martin,Michigan,DT,73.38,306,4.80,36,33.5,113,4.25,
2012,Jonathan Massaquoi,Troy (AL),OLB,74.13,264,4.81,20,33.5,120,4.53,
2012,Bobby Massie,Mississippi,OT,78.13,316,5.18,22,27.5,103,4.95,
2012,Rishard Matthews,Nevada,WR,72.38,217,4.54,20,36.0,,4.19,
2012,Marquis Maze,Alabama,WR,68.13,186,4.51,,33.5,112,,
2012,Matt McCants,Alabama-Birmingham,OT,77.88,308,5.40,17,25.5,97,,
2012,Antoine McClain,Clemson,OG,77.50,329,5.48,19,27.0,91,4.82,
2012,Shea McClellin,Boise State,OLB,75.38,260,4.62,19,31.5,118,4.33,
2012,Greg McCoy,Texas Christian,CB,69.75,181,,,,,,
2012,Kelcie McCray,Arkansas State,SS,73.75,202,4.48,12,30.5,122,4.29,
2012,Jerron McMillian,Maine,SS,71.13,203,4.47,17,36.5,120,4.22,
2012,Marvin McNutt,Iowa,WR,74.75,216,4.48,,37.0,122,4.07,
2012,Caleb McSurdy,Montana,ILB,73.25,245,4.82,26,30.0,110,4.28,
2012,Vaughn Meatoga,Hawaii,DT,73.13,294,4.93,27,30.0,108,4.21,
2012,Davin Meggett,Maryland,RB,68.25,211,4.50,23,35.0,118,4.32,
2012,DeQuan Menzie,Alabama,CB,70.75,202,4.65,,33.0,116,,
2012,Whitney Mercilus,Illinois,DE,75.63,261,4.68,27,32.0,118,4.53,
2012,Lamar Miller,Miami (FL),RB,70.75,212,4.34,,33.0,,,
2012,Ryan Miller,Colorado,OG,79.25,321,5.16,32,28.0,100,4.78,
2012,Chase Minnifield,Virginia,CB,70.38,183,4.65,7,,,,
2012,Charles Mitchell,Mississippi State,SS,70.75,202,4.56,19,37.0,127,4.22,
2012,David Molk,Michigan,C,72.88,298,5.18,41,,,,
2012,Nick Mondek,Purdue,OT,77.75,304,,,,,,
2012,Kashif Moore,Connecticut,WR,69.00,180,4.36,19,43.5,126,4.05,
2012,Kellen Moore,Boise State,QB,72.00,197,4.82,,27.0,99,4.56,
2012,Rennie Moore,Clemson,DT,75.00,268,5.00,21,30.5,109,4.53,
2012,Alfred Morris,Florida Atlantic,RB,69.88,219,4.63,16,35.5,117,4.19,
2012,Brandon Mosley,Auburn,OT,77.63,314,5.14,30,27.0,103,4.78,
2012,Derek Moye,Penn State,WR,76.25,209,4.46,10,33.5,115,4.23,
2012,Tyler Nielsen,Iowa,OLB,75.38,238,4.63,21,,,4.31,
2012,Lucas Nix,Pittsburgh,OG,77.25,317,5.36,,29.5,102,4.90,
2012,Josh Norman,Coastal Carolina (SC),CB,72.25,197,4.61,14,33.0,124,4.23,
2012,Brad Nortman,Wisconsin,P,74.50,213,,,,,,
2012,Josh Oglesby,Wisconsin,OT,79.25,338,5.75,22,28.5,,,
2012,Kelechi Osemele,Iowa State,OT,77.50,333,5.22,32,26.5,104,4.87,
2012,Brock Osweiler,Arizona State,QB,78.88,242,4.83,,,,,
2012,Chris Owusu,Stanford,WR,72.13,196,4.31,19,40.5,129,4.11,
2012,Eric Page,Toledo,WR,68.88,186,4.50,15,30.0,112,3.98,
2012,Donte Paige-Moss,North Carolina,DE,75.38,268,4.67,26,,,,
2012,David Paulson,Oregon,TE,75.25,246,4.79,21,32.0,110,4.40,
2012,Isaiah Pead,Cincinnati,RB,70.13,197,4.39,,33.0,116,4.32,
2012,Micah Pellerin,Hampton (VA),CB,72.38,194,4.52,14,33.0,116,,
2012,Nick Perry,Southern California,DE,74.75,271,4.55,35,38.5,124,4.66,
2012,DeAngelo Peterson,Louisiana State,TE,75.00,243,4.69,18,36.0,121,,
2012,Bernard Pierce,Temple,RB,72.25,218,4.45,17,36.5,123,4.28,
2012,Eddie Pleasant,Oregon,SS,70.13,211,4.53,22,33.5,116,4.28,
2012,Dontari Poe,Memphis,DT,75.50,346,4.89,44,29.5,105,4.56,
2012,Chris Polk,Washington,RB,70.50,215,4.52,,31.5,111,4.21,
2012,Tauren Poole,Tennessee,RB,70.00,205,4.48,24,34.0,118,4.19,
2012,DeVier Posey,Ohio State,WR,73.63,211,4.39,14,36.5,123,4.15,
2012,Nate Potter,Boise State,OT,77.88,303,5.26,22,28.5,100,4.67,
2012,Chaz Powell,Penn State,CB,72.38,203,4.42,17,33.0,121,4.16,
2012,Shawn Powell,Florida State,P,75.75,248,,,,,,
2012,Tydreke Powell,North Carolina,DT,74.25,311,5.28,29,28.5,99,4.62,
2012,Shaun Prater,Iowa,CB,70.13,190,4.52,14,,,,
2012,DeAndre Presley,Appalachian State (NC),CB,69.88,185,4.53,8,32.0,114,4.28,
2012,Nick Provo,Syracuse,TE,75.25,237,4.78,,,,,
2012,Cyhl Quarles,Wake Forest,SS,73.50,213,4.54,19,32.5,119,4.32,
2012,Brian Quick,Appalachian State (NC),WR,75.50,220,4.50,15,34.0,119,4.23,
2012,Chris Rainey,Florida,RB,68.38,180,4.36,16,36.5,120,3.93,
2012,Kheeston Randall,Texas,DT,76.63,293,5.00,28,34.0,111,4.84,
2012,Rueben Randle,Louisiana State,WR,74.88,210,4.55,15,31.0,121,4.36,
2012,Antwuan Reed,Pittsburgh,CB,69.75,188,4.58,14,36.5,124,4.20,
2012,Riley Reiff,Iowa,OT,77.75,313,5.16,23,26.5,98,4.75,
2012,Beau Reliford,Florida State,TE,77.13,256,4.84,,,,,
2012,Kendall Reyes,Connecticut,DT,76.13,299,4.82,36,34.5,113,4.53,
2012,Matt Reynolds,Brigham Young,OT,76.50,302,5.27,25,,,,
2012,Daryl Richardson,Abilene Christian (TX),RB,70.38,192,4.47,,,,,
2012,Sean Richardson,Vanderbilt,SS,74.50,216,4.43,22,38.5,128,4.44,
2012,Trent Richardson,Alabama,RB,69.25,228,4.49,,,,,
2012,Travian Robertson,South Carolina,DT,76.13,302,5.12,30,26.0,102,,
2012,Adrien Robinson,Cincinnati,TE,76.00,264,,,,,,
2012,Gerell Robinson,Arizona State,WR,75.13,227,4.54,,35.5,113,4.15,
2012,Josh Robinson,Central Florida,CB,70.13,199,4.29,17,38.5,133,3.97,
2012,Keenan Robinson,Texas,ILB,75.13,242,4.72,27,35.5,120,,
2012,Trenton Robinson,Michigan State,FS,69.75,195,4.46,15,35.0,125,4.15,
2012,James Rodgers,Oregon State,WR,66.75,184,4.61,19,37.0,115,4.23,
2012,Evan Rodriguez,Temple,FB,73.50,239,4.53,18,36.0,119,4.28,
2012,Brett Roy,Nevada,DT,74.88,275,5.00,32,30.5,108,4.62,
2012,Zebrie Sanders,Florida State,OT,77.63,320,5.33,28,27.0,100,4.99,
2012,Mohamed Sanu,Rutgers,WR,73.50,211,4.62,19,36.0,126,4.22,
2012,Quentin Saulsberry,Mississippi State,C,74.38,304,5.28,26,22.0,90,4.99,
2012,Mitchell Schwartz,California,OT,77.38,318,5.38,23,26.5,89,4.87,
2012,Darrell Scott,South Florida,RB,72.13,231,4.68,,31.5,,,
2012,Greg Scruggs,Louisville,DE,75.38,284,,,,,,
2012,Coty Sensabaugh,Clemson,CB,71.25,189,4.33,15,37.0,122,4.06,
2012,Derrick Shelby,Utah,DE,74.88,266,4.87,26,35.5,116,4.50,
2012,Amini Silatolu,Midwestern State (TX),OG,75.63,311,5.33,28,31.5,107,4.87,
2012,Jason Slowey,Western Oregon,C,74.50,303,,,,,,
2012,Brad Smelley,Alabama,FB,74.00,238,,,,,,
2012,Harrison Smith,Notre Dame,SS,73.88,213,4.54,19,34.0,122,4.12,
2012,Jacquies Smith,Missouri,DE,74.63,253,4.75,21,31.5,110,4.31,
2012,Lionel Smith,Texas A&M,CB,71.75,192,,,,,,
2012,Michael Smith,Utah State,RB,68.50,207,4.36,,,,,
2012,Scott Solomon,Rice (TX),DE,75.00,262,4.88,34,35.0,124,4.25,
2012,Sean Spence,Miami (FL),OLB,71.38,231,4.66,12,33.5,119,4.28,
2012,Brian Stahovich,San Diego State,P,71.88,211,,,,,,
2012,Ryan Steed,Furman (SC),CB,70.50,195,4.64,12,34.0,121,4.22,
2012,Donald Stephenson,Oklahoma,OT,77.50,312,4.94,19,35.5,114,4.78,
2012,Devon Still,Penn State,DT,76.88,303,5.01,26,29.5,,,
2012,Tommy Streeter,Miami (FL),WR,76.88,219,4.37,17,33.0,125,,
2012,Nathan Stupar,Penn State,OLB,73.63,241,4.65,21,31.0,116,4.28,
2012,J.R. Sweezy,North Carolina State,DT,76.75,298,4.97,21,36.0,113,4.41,
2012,Alameda Ta'amu,Washington,DT,74.50,348,5.30,35,26.0,103,,
2012,Julian Talley,Massachusetts,WR,72.88,190,,,,,,
2012,Keith Tandy,West Virginia,CB,70.25,197,,,,,,
2012,Ryan Tannehill,Texas A&M,QB,75.88,221,4.65,,,,,
2012,Brandon Taylor,Louisiana State,SS,71.25,209,4.52,,33.5,118,4.37,
2012,Dave Teggart,Connecticut,K,72.00,201,,,,,,
2012,Darron Thomas,Oregon,QB,74.63,220,4.77,14,36.0,121,4.28,
2012,Johnny Thomas,Oklahoma State,SS,70.38,206,4.57,20,35.5,123,4.25,
2012,Phillip Thomas,Syracuse,FS,70.63,198,4.68,14,33.0,122,,
2012,Brandon Thompson,Clemson,DT,74.00,314,5.20,35,31.0,100,4.71,
2012,Christian Thompson,South Carolina State,FS,72.25,211,4.42,18,31.5,122,4.13,
2012,Taylor Thompson,Southern Methodist (TX),TE,77.88,259,,,,,,
2012,Andrew Tiller,Syracuse,OG,76.38,324,5.44,16,23.0,85,4.80,
2012,Korey Toomer,Idaho,OLB,74.25,234,,,,,,
2012,Nick Toon,Wisconsin,WR,73.88,215,4.49,18,37.5,,,
2012,Danny Trevathan,Kentucky,OLB,72.25,237,4.75,18,31.5,111,,
2012,Johnnie Troutman,Penn State,OG,75.88,325,5.52,31,27.5,,5.00,
2012,Christian Tupou,Southern California,DT,74.25,289,5.38,30,24.0,92,4.87,
2012,Robert Turbin,Utah State,RB,70.00,222,4.42,28,36.0,122,4.31,
2012,Marc Tyler,Southern California,RB,70.63,219,4.70,19,30.5,110,,
2012,DeAngelo Tyson,Georgia,DT,74.25,315,5.04,,,,,
2012,Courtney Upshaw,Alabama,DE,73.63,272,4.76,22,,,,
2012,Matt Veldman,North Dakota State,TE,79.00,256,,,,,,
2012,Olivier Vernon,Miami (FL),DE,74.13,261,4.73,31,34.5,122,4.50,
2012,Trevin Wade,Arizona,CB,70.38,192,4.52,18,34.5,116,4.00,
2012,Bobby Wagner,Utah State,OLB,72.38,241,4.46,,,,,
2012,Dustin Waldron,Portland State (OR),OT,77.00,305,5.23,29,26.0,103,4.75,
2012,Blair Walsh,Georgia,K,69.25,187,4.96,,,,,
2012,Brandon Washington,Miami (FL),OG,74.88,320,5.14,28,25.0,101,4.87,
2012,Rokevious Watkins,South Carolina,OG,75.75,338,5.29,,27.0,102,4.90,
2012,Brandon Weeden,Oklahoma State,QB,75.50,221,4.89,,,,,
2012,Corey White,Samford (AL),SS,71.50,206,4.53,15,37.5,126,4.22,
2012,Jordan White,Western Michigan,WR,71.75,208,4.63,14,35.0,119,4.13,
2012,Tahir Whitehead,Temple,OLB,73.25,233,4.62,21,37.0,124,4.37,
2012,Foswhitt Whittaker,Texas,RB,69.00,193,4.49,20,,,,
2012,Carson Wiggs,Purdue,K,72.63,221,,,,,,
2012,Kyle Wilber,Wake Forest,OLB,75.75,249,4.73,25,33.5,117,4.31,
